ticks;sheep_plasticity;wolf_plasticity;cost_plasticity_sheep;cost_plasticity_wolf;sheep_gain_from_food;wolf_gain_from_food;sheep_reproduce;wolf_reproduce;grass_regrowth_time;model-version;replicate-number;Richness;Shannon;Evenness;AbRelPgre;AbRelPvio;AbRelPgray;AbRelPsky;AbRelSone;AbRelSthree;AbRelSfou;AbRelWone;AbRelWtwo;AbRelWfour;abto-patchesgreen;abto-patchesviolet;abto-patchesgray;ab-to-patchessky;abto-sheepone;abu-to-sheepthree;ab-to-sheepfour;ab-to-wolvesone;abto-wolvestwo;abto-wolvesfour;abundance-total
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;15;10;2,051212661;0,89083034;0,045628834;0,17791411;0,177530675;0,047546012;0,245782209;0,109279141;0,081671779;0,022239264;0,06595092;0,026457055;119;464;463;124;641;285;213;58;172;69;2608
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;15;4;1,223135429;0,882305709;0,39675174;0,116009281;0,106728538;0;0;0;0,380510441;0;0;0;171;50;46;0;0;0;164;0;0;0;431
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;16;10;2,155740618;0,936226255;0,126355296;0,16263553;0,069641368;0,076730609;0,206005004;0,095913261;0,120517098;0,021684737;0,085070892;0,035446205;303;390;167;184;494;230;289;52;204;85;2398
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;16;5;1,577456393;0,980128765;0,129032258;0,284274194;0,179435484;0,191532258;0;0;0,215725806;0;0;0;64;141;89;95;0;0;107;0;0;0;496
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;17;10;2,163979121;0,939804191;0,061925689;0,143427887;0,133839393;0,147423092;0,17339193;0,095884938;0,098282062;0,00719137;0,064322813;0,074310827;155;359;335;369;434;240;246;18;161;186;2503
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;17;4;1,305822772;0,941952018;0,388773389;0;0,22037422;0,116424116;0;0;0,274428274;0;0;0;187;0;106;56;0;0;132;0;0;0;481
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;18;8;1,521282023;0,73158201;0,010240427;0,125556545;0,046304541;0,264024933;0,000890472;0;0,264470169;0,288067676;0,000445236;0;23;282;104;593;2;0;594;647;1;0;2246
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;18;5;1,428213298;0,887398816;0,092672414;0,265086207;0,0625;0,390086207;0;0;0,189655172;0;0;0;43;123;29;181;0;0;88;0;0;0;464
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;19;10;2,125419167;0,923057816;0,060432289;0,075430084;0,216144685;0,082046758;0,138067931;0,142037936;0,143802382;0,040582267;0,091310101;0,010145567;137;171;490;186;313;322;326;92;207;23;2267
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;19;4;1,10280985;0,795509151;0,171296296;0,020833333;0,474537037;0;0;0;0,333333333;0;0;0;74;9;205;0;0;0;144;0;0;0;432
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;20;10;1,963372403;0,852681801;0,053308824;0,071231618;0,184283088;0,077205882;0,000459559;0,158547794;0,176930147;0,230238971;0,038143382;0,009650735;116;155;401;168;1;345;385;501;83;21;2176
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;20;5;1,410853729;0,876612709;0,333333333;0,015765766;0,238738739;0,153153153;0;0;0,259009009;0;0;0;148;7;106;68;0;0;115;0;0;0;444
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;21;10;2,059420399;0,894394915;0,158411423;0,185185185;0,09817046;0,016956716;0,102632753;0,228915663;0,078536368;0,039714413;0,07675145;0,014725569;355;415;220;38;230;513;176;89;172;33;2241
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;21;4;1,349064167;0,973144092;0,323394495;0,144495413;0,270642202;0;0;0;0,26146789;0;0;0;141;63;118;0;0;0;114;0;0;0;436
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;22;10;2,104877156;0,914136534;0,081311196;0,179225202;0,053639847;0,109833972;0,038314176;0,169008089;0,116219668;0,181779481;0,064708387;0,005959983;191;421;126;258;90;397;273;427;152;14;2349
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;22;5;1,092635031;0,678892316;0,56993737;0,025052192;0,016701461;0,12526096;0;0;0,263048017;0;0;0;273;12;8;60;0;0;126;0;0;0;479
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;23;10;2,172684713;0,943584982;0,047659216;0,055672712;0,191902151;0,164487558;0,149304091;0,093209616;0,121045972;0,069169127;0,072543231;0,035006326;113;132;455;390;354;221;287;164;172;83;2371
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;23;5;1,546221036;0,960721146;0,238993711;0,136268344;0,251572327;0,100628931;0;0;0,272536688;0;0;0;114;65;120;48;0;0;130;0;0;0;477
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;24;10;1,926645066;0,836731321;0,328947368;0,061842105;0,037280702;0,077631579;0,070614035;0,028508772;0,189473684;0,13245614;0,072368421;0,000877193;750;141;85;177;161;65;432;302;165;2;2280
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;24;5;1,251320473;0,777489124;0,026726058;0,501113586;0,131403118;0,071269488;0;0;0,269487751;0;0;0;12;225;59;32;0;0;121;0;0;0;449
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;25;10;2,179500274;0,946544942;0,112506036;0,092225978;0,193626268;0,086431676;0,071463061;0,109126026;0,178657653;0,028488653;0,044422984;0,083051666;233;191;401;179;148;226;370;59;92;172;2071
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;25;5;1,549519313;0,962770481;0,123931624;0,213675214;0,331196581;0,155982906;0;0;0,175213675;0;0;0;58;100;155;73;0;0;82;0;0;0;468
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;26;10;2,140564185;0,929635214;0,150176678;0,142226148;0,083038869;0,081713781;0,015017668;0,15459364;0,135159011;0,144876325;0,076413428;0,016784452;340;322;188;185;34;350;306;328;173;38;2264
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;26;5;1,425626306;0,885791427;0,128888889;0,362222222;0,128888889;0,057777778;0;0;0,322222222;0;0;0;58;163;58;26;0;0;145;0;0;0;450
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;27;10;2,193360556;0,952564386;0,178349601;0,117125111;0,084738243;0,137533274;0,094942325;0,145519077;0,078083407;0,017746229;0,055900621;0,090062112;402;264;191;310;214;328;176;40;126;203;2254
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;27;5;1,361527454;0,845964572;0,278801843;0,004608295;0,262672811;0,129032258;0;0;0,324884793;0;0;0;121;2;114;56;0;0;141;0;0;0;434
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;28;10;2,119151866;0,920335962;0,068934646;0,119068935;0,07385855;0,172784244;0,113249776;0,244404655;0,076991943;0,024171889;0,069829902;0,036705461;154;266;165;386;253;546;172;54;156;82;2234
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;28;5;1,509498075;0,937903888;0,103982301;0,263274336;0,194690265;0,10619469;0;0;0,331858407;0;0;0;47;119;88;48;0;0;150;0;0;0;452
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;29;7;1,558982972;0,801158765;0,340146548;0,051677594;0,122252218;0,031623602;0;0;0,135364443;0,310836868;0,008098727;0;882;134;317;82;0;0;351;806;21;0;2593
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;29;5;1,358386026;0,844012692;0,495934959;0,077235772;0,158536585;0,085365854;0;0;0,182926829;0;0;0;244;38;78;42;0;0;90;0;0;0;492
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;30;10;1,893020705;0,822128446;0,0732156;0,228844739;0,027593819;0,046357616;0,313097866;0,15857248;0,047829286;0,047829286;0,052980132;0,003679176;199;622;75;126;851;431;130;130;144;10;2718
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;30;5;1,071829317;0,665964999;0,01863354;0,577639752;0,022774327;0,107660455;0;0;0,273291925;0;0;0;9;279;11;52;0;0;132;0;0;0;483
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;31;10;2,046636561;0,888842965;0,205017301;0,076989619;0,049307958;0,086072664;0,175605536;0,025086505;0,1933391;0,135813149;0,008217993;0,044550173;474;178;114;199;406;58;447;314;19;103;2312
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;31;5;1,596445041;0,991927075;0,174946004;0,244060475;0,22462203;0,155507559;0;0;0,200863931;0;0;0;81;113;104;72;0;0;93;0;0;0;463
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;32;10;1,85431365;0,805318186;0,378858746;0,096351731;0,036482694;0,068755847;0,025724977;0,196913003;0,106173994;0,028063611;0,050982226;0,011693171;810;206;78;147;55;421;227;60;109;25;2138
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;32;4;1,350453696;0,974146425;0,278481013;0,32278481;0,147679325;0;0;0;0,251054852;0;0;0;132;153;70;0;0;0;119;0;0;0;474
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;33;8;1,486227838;0,71472451;0,387391503;0,028780265;0,021927821;0,013248058;0;0;0,246687985;0,22978529;0,071722248;0,00045683;848;63;48;29;0;0;540;503;157;1;2189
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;33;4;1,068860543;0,771019903;0,586278586;0,153846154;0;0,043659044;0;0;0,216216216;0;0;0;282;74;0;21;0;0;104;0;0;0;481
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;34;10;2,020704519;0,877580822;0,209698558;0,104412407;0,013543032;0,154215815;0,020532984;0,214067278;0,072083879;0,096111839;0,103975535;0,011358672;480;239;31;353;47;490;165;220;238;26;2289
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;34;4;1,289248802;0,929996427;0,085972851;0,36199095;0;0,28280543;0;0;0,269230769;0;0;0;38;160;0;125;0;0;119;0;0;0;442
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;35;10;2,007951612;0,872042305;0,221428571;0,075210084;0,027310924;0,096218487;0,259243697;0,056722689;0,128571429;0,031932773;0,092436975;0,01092437;527;179;65;229;617;135;306;76;220;26;2380
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;35;5;1,452639409;0,902575612;0,052154195;0,324263039;0,102040816;0,272108844;0;0;0,249433107;0;0;0;23;143;45;120;0;0;110;0;0;0;441
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;36;10;2,028686045;0,881047155;0,305227656;0,132799325;0,06450253;0,032040472;0,095278246;0,166526138;0,06703204;0,063659359;0,054384486;0,018549747;724;315;153;76;226;395;159;151;129;44;2372
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;36;5;1,253487682;0,778835687;0,143518519;0,476851852;0,071759259;0,018518519;0;0;0,289351852;0;0;0;62;206;31;8;0;0;125;0;0;0;432
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;37;10;1,94911505;0,846489911;0,105921295;0,157778595;0,030893711;0,072453108;0,349025377;0,072453108;0,078705406;0,057741817;0,073924237;0,001103347;288;429;84;197;949;197;214;157;201;3;2719
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;37;4;1,179641911;0,850931767;0,487964989;0,111597374;0,094091904;0;0;0;0,306345733;0;0;0;223;51;43;0;0;0;140;0;0;0;457
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;38;7;1,456887013;0,748691821;0,385225376;0,028797997;0,024624374;0,072203673;0;0;0,173205342;0,307595993;0,008347245;0;923;69;59;173;0;0;415;737;20;0;2396
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;38;3;0,912985613;0,831035318;0,591880342;0;0;0,108974359;0;0;0,299145299;0;0;0;277;0;0;51;0;0;140;0;0;0;468
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;39;10;2,166659983;0,940968475;0,11302521;0,103781513;0,050840336;0,172268908;0,194957983;0,092857143;0,117647059;0,025630252;0,08697479;0,042016807;269;247;121;410;464;221;280;61;207;100;2380
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;39;5;1,450461705;0,901222528;0,189427313;0,332599119;0,140969163;0,04185022;0;0;0,295154185;0;0;0;86;151;64;19;0;0;134;0;0;0;454
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;40;10;1,852808158;0,804664359;0,151646761;0,089395585;0,058269996;0,037278321;0,418747738;0,07383279;0,076004343;0,054650742;0,030763663;0,009410062;419;247;161;103;1157;204;210;151;85;26;2763
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;40;5;1,333652959;0,828645174;0,236238532;0,105504587;0,318807339;0,004587156;0;0;0,334862385;0;0;0;103;46;139;2;0;0;146;0;0;0;436
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;41;10;2,133881575;0,926732993;0,086025848;0,114297254;0,091276252;0,15993538;0,220113086;0,11187399;0,088852989;0,005654281;0,066235864;0,055735057;213;283;226;396;545;277;220;14;164;138;2476
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;41;4;1,185640526;0,855258853;0,521551724;0,101293103;0;0,135775862;0;0;0,24137931;0;0;0;242;47;0;63;0;0;112;0;0;0;464
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;42;7;1,604334368;0,824464772;0,330980392;0,149019608;0,032156863;0,022352941;0;0;0,150196078;0,28;0,035294118;0;844;380;82;57;0;0;383;714;90;0;2550
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;42;4;1,337416343;0,964741963;0,38021978;0,189010989;0;0,178021978;0;0;0,252747253;0;0;0;173;86;0;81;0;0;115;0;0;0;455
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;43;10;2,162859391;0,939317899;0,049046322;0,08719346;0,204359673;0,123524069;0,126702997;0,077202543;0,177565849;0,047229791;0,037693006;0,069482289;108;192;450;272;279;170;391;104;83;153;2202
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;43;6;1,591129414;0,888026234;0,192697769;0,014198783;0,334685598;0,192697769;0;0,162271805;0,103448276;0;0;0;95;7;165;95;0;80;51;0;0;0;493
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;44;10;1,962836019;0,852448852;0,092955701;0,087509078;0,053740015;0,143064633;0,354030501;0,10530138;0,044662309;0,016339869;0,083151779;0,019244735;256;241;148;394;975;290;123;45;229;53;2754
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;44;5;1,445902553;0,898389768;0,372708758;0,075356415;0,085539715;0,270875764;0;0;0,195519348;0;0;0;183;37;42;133;0;0;96;0;0;0;491
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;45;10;1,944311795;0,844403884;0,026926648;0,020427112;0,160167131;0,213091922;0,004642526;0,181987001;0,167130919;0,15088208;0,0636026;0,011142061;58;44;345;459;10;392;360;325;137;24;2154
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;45;5;1,466231396;0,911020789;0,309197652;0,031311155;0,209393346;0,254403131;0;0;0,195694716;0;0;0;158;16;107;130;0;0;100;0;0;0;511
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;46;7;1,414271267;0,72679166;0,364854216;0,02285264;0,109929078;0,014972419;0;0;0,13750985;0,34751773;0,002364066;0;926;58;279;38;0;0;349;882;6;0;2538
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;46;5;1,434010661;0,89100092;0,302013423;0,040268456;0,272930649;0,100671141;0;0;0,284116331;0;0;0;135;18;122;45;0;0;127;0;0;0;447
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;47;10;2,072316818;0,899995759;0,140798226;0,074279379;0,103104213;0,063562454;0,301182557;0,086104952;0,071322986;0,096082779;0,050258684;0,013303769;381;201;279;172;815;233;193;260;136;36;2706
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;47;4;1,301844522;0,939082318;0,090507726;0,322295806;0,300220751;0;0;0;0,286975717;0;0;0;41;146;136;0;0;0;130;0;0;0;453
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;48;10;2,052813838;0,891525722;0,084198385;0,21953095;0,074971165;0,030372933;0,265667051;0,078431373;0,105344098;0,066897347;0,049211842;0,025374856;219;571;195;79;691;204;274;174;128;66;2601
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;48;3;0,964158063;0,877614489;0,176470588;0,582150101;0;0;0;0;0,24137931;0;0;0;87;287;0;0;0;0;119;0;0;0;493
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;49;9;1,954335375;0,88945636;0,018022657;0,127188465;0,048918641;0,216786818;0,039134912;0,192070031;0,217816684;0,047373841;0,092687951;0;35;247;95;421;76;373;423;92;180;0;1942
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;49;5;1,374452437;0,853995315;0,411764706;0,136554622;0,023109244;0,168067227;0;0;0,260504202;0;0;0;196;65;11;80;0;0;124;0;0;0;476
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;50;7;1,674129134;0,860332187;0,30806846;0,022412388;0,101059495;0,093317033;0;0;0,163814181;0,274246129;0,037082315;0;756;55;248;229;0;0;402;673;91;0;2454
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;50;3;0,846734675;0,770731116;0,605263158;0;0,064593301;0;0;0;0,330143541;0;0;0;253;0;27;0;0;0;138;0;0;0;418
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;51;10;1,998403097;0,867895438;0,300515907;0,038693035;0,044711952;0,145313844;0,026655202;0,172398968;0,079105761;0,11349957;0,059759243;0,019346518;699;90;104;338;62;401;184;264;139;45;2326
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;51;4;1,259274605;0,908374614;0,151785714;0,107142857;0;0,397321429;0;0;0,34375;0;0;0;68;48;0;178;0;0;154;0;0;0;448
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;52;10;2,045419389;0,888314354;0,060301508;0,100959342;0,292827775;0,010050251;0,05801736;0,151667428;0,141617177;0,07994518;0,052535404;0,052078575;132;221;641;22;127;332;310;175;115;114;2189
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;52;5;1,188602046;0,738519975;0,058333333;0,054166667;0,579166667;0,089583333;0;0;0,21875;0;0;0;28;26;278;43;0;0;105;0;0;0;480
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;53;10;2,074266971;0,9008427;0,182201603;0,034162801;0,071699705;0,124420076;0,182623366;0,033741038;0,159848165;0,094053142;0,115563054;0,001687052;432;81;170;295;433;80;379;223;274;4;2371
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;53;4;0,936874788;0,675812305;0,151709402;0;0,004273504;0,623931624;0;0;0,22008547;0;0;0;71;0;2;292;0;0;103;0;0;0;468
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;54;10;2,086406366;0,906114772;0,026852312;0,114868225;0,144206862;0,195425162;0,070114371;0,057682745;0,23669816;0,041272999;0,038786673;0,074092491;54;231;290;393;141;116;476;83;78;149;2011
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;54;5;1,51654982;0,942285383;0,260780287;0,104722793;0,121149897;0,334702259;0;0;0,178644764;0;0;0;127;51;59;163;0;0;87;0;0;0;487
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;55;10;2,041230257;0,886495037;0,042553191;0,081894821;0,252107587;0,079887595;0,1589723;0,019670815;0,159373745;0,134082698;0,05941389;0,012043356;106;204;628;199;396;49;397;334;148;30;2491
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;55;4;1,361817863;0,982343939;0;0,171875;0,258928571;0,325892857;0;0;0,243303571;0;0;0;0;77;116;146;0;0;109;0;0;0;448
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;56;10;1,758779265;0,76382813;0,126820604;0,023445826;0,074600355;0,087033748;0,447246892;0,024866785;0,124333925;0,060035524;0,026642984;0,004973357;357;66;210;245;1259;70;350;169;75;14;2815
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;56;4;1,143540235;0,824889913;0,140625;0;0,119140625;0,576171875;0;0;0,1640625;0;0;0;72;0;61;295;0;0;84;0;0;0;512
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;57;7;1,65258297;0,849259649;0,3396;0,078;0,0504;0,0576;0;0;0,1444;0,2876;0,0424;0;849;195;126;144;0;0;361;719;106;0;2500
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;57;3;1,048180062;0,954094609;0,459854015;0,204379562;0;0;0;0;0,335766423;0;0;0;189;84;0;0;0;0;138;0;0;0;411
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;58;9;2,006151843;0,913039051;0,063578565;0,076748411;0,134423252;0,207992734;0,002724796;0,0626703;0,188919164;0,123978202;0,138964578;0;140;169;296;458;6;138;416;273;306;0;2202
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;58;5;1,29203502;0,802786494;0,12704918;0,079918033;0,071721311;0,543032787;0;0;0,178278689;0;0;0;62;39;35;265;0;0;87;0;0;0;488
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;59;10;2,138252465;0,928631247;0,181273063;0,044280443;0,127767528;0,160055351;0,087638376;0,112546125;0,130535055;0,002767528;0,081180812;0,07195572;393;96;277;347;190;244;283;6;176;156;2168
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;59;5;1,536681252;0,954793745;0,246781116;0,188841202;0,227467811;0,070815451;0;0;0,266094421;0;0;0;115;88;106;33;0;0;124;0;0;0;466
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;60;10;2,041048726;0,886416199;0,126857557;0,101848496;0,08916274;0,062341428;0,315694092;0,069227981;0,084088438;0,074664734;0,073577383;0,002537151;350;281;246;172;871;191;232;206;203;7;2759
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;60;4;1,182948373;0,853316876;0,426373626;0,182417582;0;0,046153846;0;0;0,345054945;0;0;0;194;83;0;21;0;0;157;0;0;0;455
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;61;10;2,20195312;0,956296089;0,099361896;0,089790337;0,114402917;0,158614403;0,090246126;0,166818596;0,118049225;0,022333637;0,096171376;0,044211486;218;197;251;348;198;366;259;49;211;97;2194
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;61;5;1,505501515;0,935420685;0,114164905;0,143763214;0,365750529;0,131078224;0;0;0,245243129;0;0;0;54;68;173;62;0;0;116;0;0;0;473
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;62;10;2,16172851;0,938826763;0,130904184;0,199280252;0,045434098;0,097615834;0,080071975;0,198830409;0,085020243;0,046783626;0,059379217;0,056680162;291;443;101;217;178;442;189;104;132;126;2223
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;62;4;1,256016048;0,906024062;0,141434263;0,466135458;0,250996016;0;0;0;0,141434263;0;0;0;71;234;126;0;0;0;71;0;0;0;502
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;63;10;2,043686071;0,887561584;0,159834524;0,108311395;0,05791651;0,062053404;0,300112824;0,122226401;0,063557728;0,067694622;0,045129748;0,013162843;425;288;154;165;798;325;169;180;120;35;2659
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;63;5;1,443882704;0,897134765;0,258351893;0,040089087;0,211581292;0,13363029;0;0;0,356347439;0;0;0;116;18;95;60;0;0;160;0;0;0;449
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;64;10;2,163210156;0,939470234;0,156797331;0,115095913;0,143452877;0,030442035;0,163469558;0,075479566;0,12969141;0,051709758;0,111342786;0,022518766;376;276;344;73;392;181;311;124;267;54;2398
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;64;4;1,133948094;0,817970646;0,138492872;0,057026477;0,521384929;0;0;0;0,283095723;0;0;0;68;28;256;0;0;0;139;0;0;0;491
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;65;10;2,122484673;0,921783382;0,050727487;0,090444357;0,163979552;0,104600865;0,235941801;0,136453008;0,089657884;0,066063704;0,040110106;0,022021235;129;230;417;266;600;347;228;168;102;56;2543
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;65;4;1,154544032;0,832827475;0,395555556;0;0,224444444;0,022222222;0;0;0,357777778;0;0;0;178;0;101;10;0;0;161;0;0;0;450
500;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;66;7;1,615245769;0,830072123;0,012653517;0,212504652;0,116114626;0,20729438;0;0;0,112020841;0,330107927;0,009304057;0;34;571;312;557;0;0;301;887;25;0;2687
999;2;3;0,2;0,3;30;50;15;5;10;HighPerturbationHighfractality;66;5;1,446021693;0,898463794;0,077092511;0,165198238;0,105726872;0,400881057;0;0;0,251101322;0;0;0;35;75;48;182;0;0;114;0;0;0;454
