dados_little;specialization;World Size
0,001779373;Intermediary;Regular World
0,022858046;Intermediary;Regular World
0,041585847;Intermediary;Regular World
0,00692225;Intermediary;Regular World
0,056544655;Intermediary;Regular World
0,017506129;Intermediary;Regular World
0,021090816;Intermediary;Regular World
0,015774756;Intermediary;Regular World
0,004409582;Intermediary;Regular World
0,007306098;Intermediary;Regular World
0,029023504;Intermediary;Regular World
0,001235133;Intermediary;Regular World
0,002460036;Intermediary;Regular World
0,018688814;Intermediary;Regular World
0,034198024;Intermediary;Regular World
0,027077754;Intermediary;Regular World
0,005837795;Intermediary;Regular World
0,015719046;Intermediary;Regular World
0,003253856;Intermediary;Regular World
0,089511503;Intermediary;Regular World
0,027137321;Intermediary;Regular World
0,022414985;Intermediary;Regular World
0,0284634;Intermediary;Regular World
0,078987064;Intermediary;Regular World
0,030003398;Intermediary;Regular World
0,016290902;Intermediary;Regular World
5,59E+09;Intermediary;Regular World
0,010271106;Intermediary;Regular World
0,050743921;Intermediary;Regular World
0,02558263;Intermediary;Regular World
0,025346639;Intermediary;Regular World
0,055690462;Intermediary;Regular World
0,014209821;Intermediary;Regular World
0,008669148;Intermediary;Regular World
0,051445695;Intermediary;Regular World
0,000326108;Intermediary;Regular World
0,016366583;Intermediary;Regular World
0,645677985;Intermediary;Regular World
0,633964253;Intermediary;Regular World
0,63366427;Intermediary;Regular World
0,681844914;Intermediary;Regular World
0,452334607;Intermediary;Regular World
0,686432092;Intermediary;Regular World
0,688948302;Intermediary;Regular World
0,623829302;Intermediary;Regular World
0,68703439;Intermediary;Regular World
0,628148283;Intermediary;Regular World
0,633601897;Intermediary;Regular World
0,56191179;Intermediary;Regular World
0,687709717;Intermediary;Regular World
0,678718629;Intermediary;Regular World
0,245399621;Intermediary;Regular World
0,671245024;Intermediary;Regular World
0,673912311;Intermediary;Regular World
0,621048492;Intermediary;Regular World
0,692526042;Intermediary;Regular World
0,675008458;Intermediary;Regular World
0,678400805;Intermediary;Regular World
0,684984521;Intermediary;Regular World
0,672527133;Intermediary;Regular World
0,62825514;Intermediary;Regular World
0,682070356;Intermediary;Regular World
0,682378631;Intermediary;Regular World
0,682102001;Intermediary;Regular World
0,396286064;Intermediary;Regular World
0,687419996;Intermediary;Regular World
0,655982552;Intermediary;Regular World
0,653945961;Intermediary;Regular World
0,68095384;Intermediary;Regular World
0,641452781;Intermediary;Regular World
0,667099141;Intermediary;Regular World
0,690992692;Intermediary;Regular World
0,567619835;Intermediary;Regular World
0,647498469;Intermediary;Regular World
0,600388248;Intermediary;Regular World
0,187877728;Intermediary;Regular World
0,688068071;Intermediary;Regular World
0,613765591;Intermediary;Regular World
0,568891807;Intermediary;Regular World
0,623738298;Intermediary;Regular World
0,649778355;Intermediary;Regular World
0,673613248;Intermediary;Regular World
0,578311222;Intermediary;Regular World
0,682209595;Intermediary;Regular World
0,623281312;Intermediary;Regular World
0,69301849;Intermediary;Regular World
0,596081635;Intermediary;Regular World
0,685314207;Intermediary;Regular World
0,678352943;Intermediary;Regular World
0,618584528;Intermediary;Regular World
0,657274339;Intermediary;Regular World
0,683284892;Intermediary;Regular World
0,363109859;Intermediary;Regular World
0,692595616;Intermediary;Regular World
0,691335928;Intermediary;Regular World
0,692972394;Intermediary;Regular World
0,692854378;Intermediary;Regular World
0,678712509;Intermediary;Regular World
0,641911708;Intermediary;Regular World
0,686750746;Intermediary;Regular World
0,679331316;Intermediary;Regular World
0,543648952;Intermediary;Regular World
0,642001384;Intermediary;Regular World
0,655332367;Intermediary;Regular World
0,64237843;Intermediary;Regular World
0,692129667;Intermediary;Regular World
0,691468562;Intermediary;Regular World
0,662277761;Intermediary;Regular World
0,658299012;Intermediary;Regular World
0,675275671;Intermediary;Regular World
0,673264945;Intermediary;Regular World
0,685170413;Intermediary;Regular World
0,537741889;Intermediary;Regular World
0,693038959;Intermediary;Regular World
0,606005018;Intermediary;Regular World
0,692185038;Intermediary;Regular World
0,689471402;Intermediary;Regular World
0,48757481;Intermediary;Regular World
0,68835541;Intermediary;Regular World
0,689727234;Intermediary;Regular World
0,692640478;Intermediary;Regular World
0,658426844;Intermediary;Regular World
0,398646991;Intermediary;Regular World
0,647166081;Intermediary;Regular World
0,611151979;Intermediary;Regular World
0,685629144;Intermediary;Regular World
0,693050884;Intermediary;Regular World
0,029339801;Intermediary;Regular World
0,583201706;Intermediary;Regular World
0,641233278;Intermediary;Regular World
0,685201877;Intermediary;Regular World
0,673908516;Intermediary;Regular World
0,639406765;Intermediary;Regular World
0,609329901;Intermediary;Regular World
0,684108846;Intermediary;Regular World
0,636198923;Intermediary;Regular World
0,612792846;Intermediary;Regular World
0,692224541;Intermediary;Regular World
0,592026636;Intermediary;Regular World
0,669059142;Intermediary;Regular World
0,608442755;Intermediary;Regular World
0,660002618;Intermediary;Regular World
0,676398605;Intermediary;Regular World
0,636337108;Intermediary;Regular World
0,656516317;Intermediary;Regular World
0,609898754;Intermediary;Regular World
0,344766556;Intermediary;Regular World
0,68507375;Intermediary;Regular World
0,678363351;Intermediary;Regular World
0,692899289;Intermediary;Regular World
0,65405481;Intermediary;Regular World
0,684616278;Intermediary;Regular World
0,191656889;Intermediary;Regular World
0,678363152;Intermediary;Regular World
0,673450437;Intermediary;Regular World
0,689789379;Intermediary;Regular World
0,690755668;Intermediary;Regular World
0,63476777;Intermediary;Regular World
0,691450577;Intermediary;Regular World
0,689162616;Intermediary;Regular World
0,685994396;Intermediary;Regular World
0,67086356;Intermediary;Regular World
0,692558638;Intermediary;Regular World
0,666964414;Intermediary;Regular World
0,684347515;Intermediary;Regular World
0,63987422;Intermediary;Regular World
0,648517909;Intermediary;Regular World
0,689314156;Intermediary;Regular World
0,69314405;Intermediary;Regular World
0,670860079;Intermediary;Regular World
0,692969565;Intermediary;Regular World
0,636054981;Intermediary;Regular World
0,693101602;Intermediary;Regular World
0,608281493;Intermediary;Regular World
0,518465994;Intermediary;Regular World
0,615993871;Intermediary;Regular World
0,622621647;Intermediary;Regular World
0,598407612;Intermediary;Regular World
0,676053962;Intermediary;Regular World
0,69007778;Intermediary;Regular World
0,69270359;Intermediary;Regular World
0,656882486;Intermediary;Regular World
0,636982985;Intermediary;Regular World
0,676625529;Intermediary;Regular World
0,625033346;Intermediary;Regular World
0,692271734;Intermediary;Regular World
0,606278512;Intermediary;Regular World
0,693142328;Intermediary;Regular World
0,687093557;Intermediary;Regular World
0,00910235;Intermediary;Regular World
0,689750613;Intermediary;Regular World
0,653385955;Intermediary;Regular World
0,652539628;Intermediary;Regular World
0,688426769;Intermediary;Regular World
0,672758119;Intermediary;Regular World
0,682576323;Intermediary;Regular World
0,670904179;Intermediary;Regular World
0,677614257;Intermediary;Regular World
0,686643725;Intermediary;Regular World
0,632944895;Intermediary;Regular World
0,660776878;Intermediary;Regular World
0,654482849;Intermediary;Regular World
0,672760364;Intermediary;Regular World
0,689810657;Intermediary;Regular World
0,625064039;Intermediary;Regular World
0,634689596;Intermediary;Regular World
0,588923878;Intermediary;Regular World
0,682626963;Intermediary;Regular World
0,672545069;Intermediary;Regular World
0,680760384;Intermediary;Regular World
0,679119379;Intermediary;Regular World
0,687242197;Intermediary;Regular World
0,690333675;Intermediary;Regular World
0,467185047;Intermediary;Regular World
0,691850102;Intermediary;Regular World
0,656625106;Intermediary;Regular World
0,345885859;Intermediary;Regular World
0,678380473;Intermediary;Regular World
0,628068479;Intermediary;Regular World
0,692203432;Intermediary;Regular World
0,601411569;Intermediary;Regular World
0,693119438;Intermediary;Regular World
0,673171921;Intermediary;Regular World
0,643796352;Intermediary;Regular World
0,440287024;Intermediary;Regular World
0,35423226;Intermediary;Regular World
0,6721523;Intermediary;Regular World
0,692970255;Intermediary;Regular World
0,670078957;Intermediary;Regular World
0,651186421;Intermediary;Regular World
0,6334215;Intermediary;Regular World
0,692221933;Intermediary;Regular World
0,685235604;Intermediary;Regular World
0,666314369;Intermediary;Regular World
0,692654813;Intermediary;Regular World
0,692478874;Intermediary;Regular World
0,669931307;Intermediary;Regular World
0,658242701;Intermediary;Regular World
0,662965753;Intermediary;Regular World
0,667904374;Intermediary;Regular World
0,680456985;Intermediary;Regular World
0,158400107;Intermediary;Regular World
0,692747706;Intermediary;Regular World
0,680068421;Intermediary;Regular World
0,678683906;Intermediary;Regular World
0,665198629;Intermediary;Regular World
0,672065197;Intermediary;Regular World
0,6595512;Intermediary;Regular World
0,668022103;Intermediary;Regular World
0,616835629;Intermediary;Regular World
0,659335112;Intermediary;Regular World
0,692340631;Intermediary;Regular World
0,693125746;Intermediary;Regular World
0,670227422;Intermediary;Regular World
0,693060866;Intermediary;Regular World
0,686732007;Intermediary;Regular World
0,653737172;Intermediary;Regular World
0,666123842;Intermediary;Regular World
0,686720684;Intermediary;Regular World
0,633342173;Intermediary;Regular World
0,635872224;Intermediary;Regular World
0,620214547;Intermediary;Regular World
0,590376967;Intermediary;Regular World
0,667419576;Intermediary;Regular World
0,665813514;Intermediary;Regular World
0,692727923;Intermediary;Regular World
0,610950037;Intermediary;Regular World
0,693026139;Intermediary;Regular World
0,658799039;Intermediary;Regular World
0,690650263;Intermediary;Regular World
0,667021111;Intermediary;Regular World
0,661820514;Intermediary;Regular World
0,412798629;Intermediary;Regular World
0,661047516;Intermediary;Regular World
0,655529572;Intermediary;Regular World
0,663497381;Intermediary;Regular World
0,646255916;Intermediary;Regular World
0,692541899;Intermediary;Regular World
0,662569244;Intermediary;Regular World
0,692105722;Intermediary;Regular World
0,692346967;Intermediary;Regular World
0,68730043;Intermediary;Regular World
0,578054827;Intermediary;Regular World
0,658866684;Intermediary;Regular World
0,685307592;Intermediary;Regular World
0,643290473;Intermediary;Regular World
0,431074681;Intermediary;Regular World
0,61497393;Intermediary;Regular World
0,67335883;Intermediary;Regular World
0,691063587;Intermediary;Regular World
0,668425237;Intermediary;Regular World
0,670075202;Intermediary;Regular World
0,663170739;Intermediary;Regular World
0,386784775;Intermediary;Regular World
0,641917741;Intermediary;Regular World
0,693144946;Intermediary;Regular World
0,672189631;Intermediary;Regular World
0,625015006;Intermediary;Regular World
0,674297959;Intermediary;Regular World
0,639254906;Intermediary;Regular World
0,55163586;Intermediary;Regular World
0,683911823;Intermediary;Regular World
0,677557427;Intermediary;Regular World
0,685861222;Intermediary;Regular World
0,649157155;Intermediary;Regular World
0,678635411;Intermediary;Regular World
0,634543467;Intermediary;Regular World
0,676904158;Intermediary;Regular World
0,668761877;Intermediary;Regular World
0,693138222;Intermediary;Regular World
0,688594023;Intermediary;Regular World
0,662646749;Intermediary;Regular World
0,681917055;Intermediary;Regular World
0,693131249;Intermediary;Regular World
0,689158423;Intermediary;Regular World
0,652910702;Intermediary;Regular World
0,676673407;Intermediary;Regular World
0,69062772;Intermediary;Regular World
0,605591922;Intermediary;Regular World
0,691501686;Intermediary;Regular World
0,673606328;Intermediary;Regular World
0,691600263;Intermediary;Regular World
0,684479821;Intermediary;Regular World
0,686922775;Intermediary;Regular World
0,691596604;Intermediary;Regular World
0,68977913;Intermediary;Regular World
0,65013215;Intermediary;Regular World
0,557328237;Intermediary;Regular World
0,692380056;Intermediary;Regular World
0,680310316;Intermediary;Regular World
0,690402605;Intermediary;Regular World
0,692971895;Intermediary;Regular World
0,649926566;Intermediary;Regular World
0,672570891;Intermediary;Regular World
0,691160501;Intermediary;Regular World
0,671937378;Intermediary;Regular World
0,671671328;Intermediary;Regular World
