dados_little;typeanimal;WorldSize
0,945963278;Herbivore;Smaller World
0,071650733;Herbivore;Smaller World
0,138828191;Herbivore;Smaller World
0,14689833;Herbivore;Smaller World
0,002720285;Herbivore;Smaller World
0,501421941;Herbivore;Smaller World
0,150839296;Herbivore;Smaller World
0,065135354;Herbivore;Smaller World
0,081534383;Herbivore;Smaller World
0,640857081;Herbivore;Smaller World
0,11524264;Herbivore;Smaller World
0,239725103;Herbivore;Smaller World
0,956810446;Herbivore;Smaller World
0,835329955;Herbivore;Smaller World
0,151765711;Herbivore;Smaller World
0,228773648;Herbivore;Smaller World
0,376122121;Herbivore;Smaller World
0,228060559;Herbivore;Smaller World
0,876358405;Herbivore;Smaller World
0,123799151;Herbivore;Smaller World
0,035816072;Herbivore;Smaller World
0,095174192;Herbivore;Smaller World
0,95218195;Herbivore;Smaller World
0,002525208;Herbivore;Smaller World
0,104575565;Herbivore;Smaller World
0,749069953;Herbivore;Smaller World
0,036652771;Herbivore;Smaller World
0,001681433;Herbivore;Smaller World
0,060985558;Herbivore;Smaller World
0,206686576;Herbivore;Smaller World
0,030272873;Herbivore;Smaller World
0,077033251;Herbivore;Smaller World
0,058118527;Herbivore;Smaller World
0,04324648;Herbivore;Smaller World
0,97276723;Herbivore;Smaller World
0,079452029;Herbivore;Smaller World
0,050030632;Herbivore;Smaller World
0;Herbivore;Smaller World
0,63828079;Herbivore;Smaller World
0;Herbivore;Smaller World
0,041988409;Herbivore;Smaller World
0,341093845;Herbivore;Smaller World
0,061635587;Herbivore;Smaller World
0,262249379;Herbivore;Smaller World
0,177058018;Herbivore;Smaller World
0,105780127;Herbivore;Smaller World
0,071158784;Herbivore;Smaller World
0,147984996;Herbivore;Smaller World
0,277541373;Herbivore;Smaller World
0,688241017;Herbivore;Smaller World
0,502072684;Herbivore;Smaller World
0,791229336;Herbivore;Smaller World
0,125074667;Herbivore;Smaller World
108,259,413,359,079;Herbivore;Smaller World
109,267,117,192,791;Herbivore;Smaller World
108,489,696,755,878;Herbivore;Smaller World
102,028,252,669,219;Herbivore;Smaller World
107,860,660,861,083;Herbivore;Smaller World
101,212,284,826,468;Herbivore;Smaller World
107,796,410,478,276;Herbivore;Smaller World
106,991,886,451,294;Herbivore;Smaller World
0,61801975;Herbivore;Smaller World
0,52618321;Herbivore;Smaller World
0,894999761;Herbivore;Smaller World
0,978476679;Herbivore;Smaller World
109,549,113,540,742;Herbivore;Smaller World
103,580,962,106,293;Herbivore;Smaller World
0,923022826;Herbivore;Smaller World
0,933961759;Herbivore;Smaller World
109,506,084,128,653;Herbivore;Smaller World
0,611596667;Herbivore;Smaller World
0;Herbivore;Smaller World
0,964875771;Herbivore;Smaller World
109,436,767,118,344;Herbivore;Smaller World
0,978150911;Herbivore;Smaller World
0,61680498;Herbivore;Smaller World
0,588897421;Herbivore;Smaller World
0,999310194;Herbivore;Smaller World
0,014583924;Herbivore;Smaller World
104,553,051,258,294;Herbivore;Smaller World
106,859,515,945,907;Herbivore;Smaller World
108,045,949,823,078;Herbivore;Smaller World
106,077,818,363,473;Herbivore;Smaller World
0,903923267;Herbivore;Smaller World
104,413,078,562,189;Herbivore;Smaller World
0,753126341;Herbivore;Smaller World
0,701771875;Herbivore;Smaller World
0,668572593;Herbivore;Smaller World
0;Herbivore;Smaller World
0,959087954;Herbivore;Smaller World
0,763804489;Herbivore;Smaller World
102,279,465,186,705;Herbivore;Smaller World
0,76375931;Herbivore;Smaller World
107,714,062,845,031;Herbivore;Smaller World
102,924,574,082,428;Herbivore;Smaller World
106,650,587,647,806;Herbivore;Smaller World
103,908,283,606,552;Herbivore;Smaller World
0,324625023;Herbivore;Smaller World
0,575308507;Herbivore;Smaller World
0,367920578;Herbivore;Smaller World
0,588631971;Herbivore;Smaller World
0,555019267;Herbivore;Smaller World
0,367460907;Herbivore;Smaller World
109,702,180,699,441;Herbivore;Smaller World
104,576,817,988,307;Herbivore;Smaller World
107,277,641,505,018;Herbivore;Smaller World
100,977,208,569,012;Herbivore;Smaller World
101,705,207,959,152;Herbivore;Smaller World
0,92435299;Herbivore;Smaller World
104,435,222,740,903;Herbivore;Smaller World
0,940562844;Herbivore;Smaller World
0,818646023;Herbivore;Smaller World
0,977133925;Herbivore;Smaller World
104,359,094,989,555;Herbivore;Smaller World
0,223070436;Herbivore;Smaller World
104,505,214,726,245;Herbivore;Smaller World
0,864323322;Herbivore;Smaller World
0,836738989;Herbivore;Smaller World
0,838252855;Herbivore;Smaller World
0,970526581;Herbivore;Smaller World
0,998117856;Herbivore;Smaller World
0,769724063;Herbivore;Smaller World
105,401,794,287,598;Herbivore;Smaller World
0,227476762;Herbivore;Smaller World
0,946490969;Herbivore;Smaller World
0,994261145;Herbivore;Smaller World
0,822829618;Herbivore;Smaller World
0,520441401;Herbivore;Smaller World
0,75521167;Herbivore;Smaller World
109,526,482,708,749;Herbivore;Smaller World
0,815805617;Herbivore;Smaller World
105,546,077,064,298;Herbivore;Smaller World
0,853565835;Herbivore;Smaller World
0,749465816;Herbivore;Smaller World
108,312,238,557,749;Herbivore;Smaller World
0,880824258;Herbivore;Smaller World
0,644780504;Herbivore;Smaller World
10,239,415,035,347;Herbivore;Smaller World
0,959117039;Herbivore;Smaller World
0,942386679;Herbivore;Smaller World
0,509999642;Herbivore;Smaller World
0;Herbivore;Smaller World
0,951352193;Herbivore;Smaller World
0,842138782;Herbivore;Smaller World
10,626,379,966,766;Herbivore;Smaller World
0,848842798;Herbivore;Smaller World
0,036482801;Herbivore;Smaller World
0,861457324;Herbivore;Smaller World
0,451234547;Herbivore;Smaller World
0,937856514;Herbivore;Smaller World
0,243763311;Herbivore;Smaller World
101,830,683,441,152;Herbivore;Smaller World
10,936,491,377,435;Herbivore;Smaller World
0,615472354;Herbivore;Smaller World
109,267,117,192,791;Herbivore;Smaller World
108,489,696,755,878;Herbivore;Smaller World
102,028,252,669,219;Herbivore;Smaller World
0,688540238;Herbivore;Smaller World
101,212,284,826,468;Herbivore;Smaller World
0,584616362;Herbivore;Smaller World
106,991,886,451,294;Herbivore;Smaller World
10,067,757,653,973;Herbivore;Smaller World
0,328973617;Herbivore;Smaller World
0,061695591;Herbivore;Smaller World
0,978476679;Herbivore;Smaller World
109,549,113,540,742;Herbivore;Smaller World
103,580,962,106,293;Herbivore;Smaller World
0,114142544;Herbivore;Smaller World
0,933961759;Herbivore;Smaller World
0,103824279;Herbivore;Smaller World
0,309652486;Herbivore;Smaller World
0;Herbivore;Smaller World
0,964875771;Herbivore;Smaller World
0,693177809;Herbivore;Smaller World
0,978150911;Herbivore;Smaller World
10,687,678,472,017;Herbivore;Smaller World
0,349899157;Herbivore;Smaller World
0,541166015;Herbivore;Smaller World
101,984,864,188,536;Herbivore;Smaller World
104,553,051,258,294;Herbivore;Smaller World
106,859,515,945,907;Herbivore;Smaller World
108,045,949,823,078;Herbivore;Smaller World
0,368390176;Herbivore;Smaller World
0,903923267;Herbivore;Smaller World
0,967024366;Herbivore;Smaller World
104,236,327,497,076;Herbivore;Smaller World
0,701771875;Herbivore;Smaller World
0,439763021;Herbivore;Smaller World
0;Herbivore;Smaller World
0,959087954;Herbivore;Smaller World
103,604,865,148,194;Herbivore;Smaller World
102,279,465,186,705;Herbivore;Smaller World
0,76375931;Herbivore;Smaller World
107,714,062,845,031;Herbivore;Smaller World
102,924,574,082,428;Herbivore;Smaller World
106,650,587,647,806;Herbivore;Smaller World
0,594274383;Herbivore;Smaller World
0,690144345;Herbivore;Smaller World
10,841,672,900,261;Herbivore;Smaller World
0,88518318;Herbivore;Smaller World
0,017917474;Herbivore;Smaller World
0,555019267;Herbivore;Smaller World
0,68382422;Herbivore;Smaller World
109,702,180,699,441;Herbivore;Smaller World
104,576,817,988,307;Herbivore;Smaller World
107,277,641,505,018;Herbivore;Smaller World
100,977,208,569,012;Herbivore;Smaller World
0,057516483;Herbivore;Smaller World
0,92435299;Herbivore;Smaller World
104,435,222,740,903;Herbivore;Smaller World
0,940562844;Herbivore;Smaller World
109,812,791,059,956;Herbivore;Smaller World
0,777383375;Herbivore;Smaller World
107,766,377,620,798;Herbivore;Smaller World
0,123799117;Herbivore;Smaller World
104,505,214,726,245;Herbivore;Smaller World
0,864323322;Herbivore;Smaller World
0,185853938;Herbivore;Smaller World
0,838252855;Herbivore;Smaller World
0,648785547;Herbivore;Smaller World
0,399114459;Herbivore;Smaller World
0,769724063;Herbivore;Smaller World
105,401,794,287,598;Herbivore;Smaller World
0,227476762;Herbivore;Smaller World
0,728110135;Herbivore;Smaller World
0,994261145;Herbivore;Smaller World
104,339,965,419,871;Herbivore;Smaller World
0,358231901;Herbivore;Smaller World
0,723302971;Herbivore;Smaller World
109,526,482,708,749;Herbivore;Smaller World
0,815805617;Herbivore;Smaller World
0,439470192;Herbivore;Smaller World
100,905,743,531,296;Herbivore;Smaller World
0,283466559;Herbivore;Smaller World
0,546044889;Herbivore;Smaller World
0,205022498;Herbivore;Smaller World
0,644780504;Herbivore;Smaller World
10,239,415,035,347;Herbivore;Smaller World
0,959117039;Herbivore;Smaller World
0,573436091;Herbivore;Smaller World
0,845020528;Herbivore;Smaller World
0;Herbivore;Smaller World
0,951352193;Herbivore;Smaller World
0,937656311;Herbivore;Smaller World
0,720096489;Herbivore;Smaller World
0,641035531;Herbivore;Smaller World
0,02964201;Herbivore;Smaller World
0,861457324;Herbivore;Smaller World
0,451234547;Herbivore;Smaller World
0,66989152;Herbivore;Smaller World
0,243763311;Herbivore;Smaller World
0,604826594;Herbivore;Smaller World
10,936,491,377,435;Herbivore;Smaller World
0,916090232;Herbivore;Smaller World
0,549047724;Herbivore;Smaller World
0,472721404;Herbivore;Smaller World
0,796932767;Herbivore;Smaller World
0,18421559;Herbivore;Smaller World
0,168014318;Herbivore;Smaller World
107,796,410,478,276;Herbivore;Smaller World
0,923327837;Herbivore;Smaller World
0,365166853;Herbivore;Smaller World
0,263368329;Herbivore;Smaller World
0,726437746;Herbivore;Smaller World
0,389003078;Herbivore;Smaller World
0,121521126;Herbivore;Smaller World
0,004035057;Herbivore;Smaller World
0,22593508;Herbivore;Smaller World
0,206960397;Herbivore;Smaller World
0,924656109;Herbivore;Smaller World
0,399482387;Herbivore;Smaller World
0;Herbivore;Smaller World
0,111676457;Herbivore;Smaller World
109,436,767,118,344;Herbivore;Smaller World
0,157928428;Herbivore;Smaller World
0,204045715;Herbivore;Smaller World
0,394663495;Herbivore;Smaller World
0,999310194;Herbivore;Smaller World
0,433453658;Herbivore;Smaller World
0,021995496;Herbivore;Smaller World
0,630215471;Herbivore;Smaller World
0,505938513;Herbivore;Smaller World
0,783175696;Herbivore;Smaller World
0,742708615;Herbivore;Smaller World
0,004363639;Herbivore;Smaller World
104,236,327,497,076;Herbivore;Smaller World
0,701771875;Herbivore;Smaller World
0,85376596;Herbivore;Smaller World
0;Herbivore;Smaller World
0,627801706;Herbivore;Smaller World
0,023633461;Herbivore;Smaller World
0,054872896;Herbivore;Smaller World
0,76375931;Herbivore;Smaller World
0,982751997;Herbivore;Smaller World
0,679970403;Herbivore;Smaller World
0,640267759;Herbivore;Smaller World
0,130543355;Herbivore;Smaller World
0,257198616;Herbivore;Smaller World
105,926,557,499,627;Herbivore;Smaller World
0,533661438;Herbivore;Smaller World
0,288063349;Herbivore;Smaller World
0,555019267;Herbivore;Smaller World
0,005010591;Herbivore;Smaller World
0,458675225;Herbivore;Smaller World
0,701557854;Herbivore;Smaller World
0,013689635;Herbivore;Smaller World
0,23954577;Herbivore;Smaller World
101,705,207,959,152;Herbivore;Smaller World
0,92435299;Herbivore;Smaller World
0,614791718;Herbivore;Smaller World
0,248835645;Herbivore;Smaller World
0,507618782;Herbivore;Smaller World
0,06504449;Herbivore;Smaller World
0,058526165;Herbivore;Smaller World
0,223070436;Herbivore;Smaller World
0,209370777;Herbivore;Smaller World
0,157693811;Herbivore;Smaller World
0,043660055;Herbivore;Smaller World
0,160234812;Herbivore;Smaller World
0,944492807;Herbivore;Smaller World
0,137985512;Herbivore;Smaller World
0,272150736;Herbivore;Smaller World
0,360894219;Herbivore;Smaller World
0,227476762;Herbivore;Smaller World
0,507575344;Herbivore;Smaller World
0,737262981;Herbivore;Smaller World
104,339,965,419,871;Herbivore;Smaller World
0,430152481;Herbivore;Smaller World
0,510299997;Herbivore;Smaller World
0,444899783;Herbivore;Smaller World
0,043547965;Herbivore;Smaller World
0,135314771;Herbivore;Smaller World
0,195821168;Herbivore;Smaller World
0,749465816;Herbivore;Smaller World
0,465775375;Herbivore;Smaller World
0,112841795;Herbivore;Smaller World
0,421609667;Herbivore;Smaller World
0,703010049;Herbivore;Smaller World
0,908004944;Herbivore;Smaller World
0,711290018;Herbivore;Smaller World
0,129909706;Herbivore;Smaller World
0;Herbivore;Smaller World
0,294301052;Herbivore;Smaller World
0,348641412;Herbivore;Smaller World
0,115892933;Herbivore;Smaller World
0,371225777;Herbivore;Smaller World
0,073822263;Herbivore;Smaller World
0,772006884;Herbivore;Smaller World
0,451234547;Herbivore;Smaller World
0,773147273;Herbivore;Smaller World
0,243763311;Herbivore;Smaller World
0,402890334;Herbivore;Smaller World
0,125228006;Herbivore;Smaller World
0,318553482;Herbivore;Smaller World
0,800021236;Herbivore;Smaller World
0,224261037;Herbivore;Smaller World
0,655744787;Herbivore;Smaller World
0,844993234;Herbivore;Smaller World
0,72435843;Herbivore;Smaller World
0,65156644;Herbivore;Smaller World
0,450965506;Herbivore;Smaller World
0,941773872;Herbivore;Smaller World
101,098,843,413,453;Herbivore;Smaller World
0,208787282;Herbivore;Smaller World
0,496756739;Herbivore;Smaller World
0,404960635;Herbivore;Smaller World
0,13679134;Herbivore;Smaller World
0,689205044;Herbivore;Smaller World
0,255186298;Herbivore;Smaller World
100,590,656,265,452;Herbivore;Smaller World
0,611596667;Herbivore;Smaller World
0;Herbivore;Smaller World
0,007421644;Herbivore;Smaller World
0,626065313;Herbivore;Smaller World
0,229329693;Herbivore;Smaller World
0,978037987;Herbivore;Smaller World
105,131,471,496,502;Herbivore;Smaller World
0,074898457;Herbivore;Smaller World
0,044673211;Herbivore;Smaller World
104,553,051,258,294;Herbivore;Smaller World
106,859,515,945,907;Herbivore;Smaller World
108,045,949,823,078;Herbivore;Smaller World
0,442576338;Herbivore;Smaller World
0,903923267;Herbivore;Smaller World
104,413,078,562,189;Herbivore;Smaller World
0,137029055;Herbivore;Smaller World
0,701771875;Herbivore;Smaller World
107,408,130,261,807;Herbivore;Smaller World
0;Herbivore;Smaller World
0,931805475;Herbivore;Smaller World
0,386371981;Herbivore;Smaller World
0,333777893;Herbivore;Smaller World
0,230588383;Herbivore;Smaller World
0,632211392;Herbivore;Smaller World
0,207994683;Herbivore;Smaller World
0,158106117;Herbivore;Smaller World
0,131624372;Herbivore;Smaller World
0,833935438;Herbivore;Smaller World
10,841,672,900,261;Herbivore;Smaller World
0,422796857;Herbivore;Smaller World
109,685,475,324,111;Herbivore;Smaller World
0,555019267;Herbivore;Smaller World
0,287250734;Herbivore;Smaller World
109,702,180,699,441;Herbivore;Smaller World
0,144089067;Herbivore;Smaller World
0,074801147;Herbivore;Smaller World
0,184709744;Herbivore;Smaller World
0,018848727;Herbivore;Smaller World
0,266418011;Herbivore;Smaller World
0,359404006;Herbivore;Smaller World
0,911286706;Herbivore;Smaller World
0,500896221;Herbivore;Smaller World
0,065359872;Herbivore;Smaller World
0,808835741;Herbivore;Smaller World
0,223070436;Herbivore;Smaller World
0,346425475;Herbivore;Smaller World
0,864323322;Herbivore;Smaller World
0,260625797;Herbivore;Smaller World
0,838252855;Herbivore;Smaller World
0,403130153;Herbivore;Smaller World
0,906799841;Herbivore;Smaller World
0,683641571;Herbivore;Smaller World
0,168537262;Herbivore;Smaller World
0,227476762;Herbivore;Smaller World
0,403638366;Herbivore;Smaller World
0,493858722;Herbivore;Smaller World
104,339,965,419,871;Herbivore;Smaller World
0,069823433;Herbivore;Smaller World
0,31708367;Herbivore;Smaller World
109,526,482,708,749;Herbivore;Smaller World
0,264579499;Herbivore;Smaller World
0,344913465;Herbivore;Smaller World
0,000287696;Herbivore;Smaller World
0,235909234;Herbivore;Smaller World
0,411839657;Herbivore;Smaller World
0,19951785;Herbivore;Smaller World
0,359888413;Herbivore;Smaller World
0,193205395;Herbivore;Smaller World
0,959117039;Herbivore;Smaller World
0,194629326;Herbivore;Smaller World
0,064542874;Herbivore;Smaller World
0;Herbivore;Smaller World
0,07246247;Herbivore;Smaller World
0,305116535;Herbivore;Smaller World
0,855517501;Herbivore;Smaller World
0,298760249;Herbivore;Smaller World
0,610841201;Herbivore;Smaller World
0,001163938;Herbivore;Smaller World
0,451234547;Herbivore;Smaller World
0,047305743;Herbivore;Smaller World
0,243763311;Herbivore;Smaller World
0,043011898;Herbivore;Smaller World
0,657450675;Herbivore;Smaller World
0,916090232;Herbivore;Smaller World
0,906728457;Herbivore;Smaller World
0,673406322;Herbivore;Smaller World
0,442275057;Herbivore;Smaller World
0,973175156;Herbivore;Smaller World
0,005742059;Herbivore;Smaller World
108,234,615,536,586;Herbivore;Smaller World
0,803957909;Herbivore;Smaller World
0,805275326;Herbivore;Smaller World
0,379386914;Herbivore;Smaller World
109,753,500,300,763;Herbivore;Smaller World
0,882767578;Herbivore;Smaller World
0,995705979;Herbivore;Smaller World
